d_stamp,t_stamp,s9_id,depth,temperature,threshold,const_err
2018-01-03,08:30:00,A00Z,52,20.27,,
2018-01-03,08:30:00,A00Q,16,20.34,,
2018-01-03,08:30:00,A00P,61,20.26,,
2018-01-03,08:30:00,A00H,34,20.31,,
2018-01-03,08:30:00,A00M,86,20.15,,
2018-01-03,08:30:00,A00S,68,20.24,,
2018-01-03,08:30:00,A00R,77,20.2,,
2018-01-03,09:00:00,A00H,34,20.37,,
2018-01-03,09:00:00,A00Q,16,20.38,,
2018-01-03,09:00:00,A00M,86,20.07,,
2018-01-03,09:00:00,A00R,77,20.17,,
2018-01-03,09:00:00,A00S,68,20.23,,
2018-01-03,09:00:00,A00Z,52,20.28,,
2018-01-03,09:00:00,A00P,61,20.25,,
2018-01-03,09:30:00,A00Q,16,20.42,,
2018-01-03,09:30:00,A00P,61,20.24,,
2018-01-03,09:30:00,A00Z,52,20.27,,
2018-01-03,09:30:00,A00M,86,20.06,,
2018-01-03,09:30:00,A00S,68,20.19,,
2018-01-03,09:30:00,A00R,77,20.06,,
2018-01-03,09:30:00,A00H,34,20.35,,
2018-01-03,10:00:00,A00H,34,20.44,,
2018-01-03,10:00:00,A00R,77,20.07,,
2018-01-03,10:00:00,A00M,86,20.06,,
2018-01-03,10:00:00,A00Q,16,20.44,,
2018-01-03,10:00:00,A00S,68,20.22,,
2018-01-03,10:00:00,A00Z,52,20.24,,
2018-01-03,10:00:00,A00P,61,20.22,,
2018-01-03,10:30:00,A00Z,52,20.39,,
2018-01-03,10:30:00,A00Q,16,20.45,,
2018-01-03,10:30:00,A00P,61,20.21,,
2018-01-03,10:30:00,A00H,34,20.45,,
2018-01-03,10:30:00,A00M,86,20.07,,
2018-01-03,10:30:00,A00S,68,20.21,,
2018-01-03,10:30:00,A00R,77,20.16,,
2018-01-03,11:00:00,A00P,61,20.23,,
2018-01-03,11:00:00,A00S,68,20.21,,
2018-01-03,11:00:00,A00Q,16,20.46,,
2018-01-03,11:00:00,A00H,34,20.46,,
2018-01-03,11:00:00,A00M,86,20.07,,
2018-01-03,11:00:00,A00R,77,20.06,,
2018-01-03,11:00:00,A00Z,52,20.41,,
2018-01-03,11:30:00,A00P,61,20.24,,
2018-01-03,11:30:00,A00S,68,20.22,,
2018-01-03,11:30:00,A00Q,16,20.46,,
2018-01-03,11:30:00,A00H,34,20.46,,
2018-01-03,11:30:00,A00M,86,20.07,,
2018-01-03,11:30:00,A00R,77,20.12,,
2018-01-03,11:30:00,A00Z,52,20.43,,
2018-01-03,12:00:00,A00P,61,20.26,,
2018-01-03,12:00:00,A00S,68,20.23,,
2018-01-03,12:00:00,A00Q,16,20.47,,
2018-01-03,12:00:00,A00H,34,20.47,,
2018-01-03,12:00:00,A00M,86,20.08,,
2018-01-03,12:00:00,A00R,77,20.14,,
2018-01-03,12:00:00,A00Z,52,20.45,,
2018-01-03,12:30:00,A00H,34,20.46,,
2018-01-03,12:30:00,A00Z,52,20.43,,
2018-01-03,12:30:00,A00P,61,20.24,,
2018-01-03,12:30:00,A00M,86,20.13,,
2018-01-03,12:30:00,A00S,68,20.19,,
2018-01-03,12:30:00,A00Q,16,20.46,,
2018-01-03,12:30:00,A00R,77,20.15,,
2018-01-03,13:00:00,A00R,77,20.17,,
2018-01-03,13:00:00,A00Z,52,20.33,,
2018-01-03,13:00:00,A00S,68,20.2,,
2018-01-03,13:00:00,A00Q,16,20.47,,
2018-01-03,13:00:00,A00H,34,20.47,,
2018-01-03,13:00:00,A00P,61,20.22,,
2018-01-03,13:00:00,A00M,86,20.12,,
2018-01-03,13:30:00,A00H,34,20.45,,
2018-01-03,13:30:00,A00R,77,20.17,,
2018-01-03,13:30:00,A00S,68,20.18,,
2018-01-03,13:30:00,A00Q,16,20.43,,
2018-01-03,13:30:00,A00Z,52,20.29,,
2018-01-03,13:30:00,A00M,86,20.15,,
2018-01-03,13:30:00,A00P,61,20.2,,
2018-01-03,14:00:00,A00R,77,20.18,,
2018-01-03,14:00:00,A00Z,52,20.38,,
2018-01-03,14:00:00,A00S,68,20.21,,
2018-01-03,14:00:00,A00Q,16,20.43,,
2018-01-03,14:00:00,A00H,34,20.44,,
2018-01-03,14:00:00,A00P,61,20.24,,
2018-01-03,14:00:00,A00M,86,20.16,,
2018-01-03,14:30:00,A00S,68,20.21,,
2018-01-03,14:30:00,A00Q,16,20.43,,
2018-01-03,14:30:00,A00R,77,20.19,,
2018-01-03,14:30:00,A00H,34,20.42,,
2018-01-03,14:30:00,A00Z,52,20.33,,
2018-01-03,14:30:00,A00M,86,20.15,,
2018-01-03,14:30:00,A00P,61,20.24,,
2018-01-03,15:00:00,A00M,86,20.09,,
2018-01-03,15:00:00,A00Q,16,20.41,,
2018-01-03,15:00:00,A00S,68,20.2,,
2018-01-03,15:00:00,A00R,77,20.19,,
2018-01-03,15:00:00,A00P,61,20.24,,
2018-01-03,15:00:00,A00H,34,20.41,,
2018-01-03,15:00:00,A00Z,52,20.35,,
2018-01-03,15:30:00,A00R,77,20.2,,
2018-01-03,15:30:00,A00Z,52,20.38,,
2018-01-03,15:30:00,A00S,68,20.21,,
2018-01-03,15:30:00,A00Q,16,20.39,,
2018-01-03,15:30:00,A00H,34,20.39,,
2018-01-03,15:30:00,A00M,86,20.08,,
2018-01-03,15:30:00,A00P,61,20.27,,
2018-01-03,16:00:00,A00S,68,20.22,,
2018-01-03,16:00:00,A00H,34,20.39,,
2018-01-03,16:00:00,A00M,86,20.12,,
2018-01-03,16:00:00,A00R,77,20.2,,
2018-01-03,16:00:00,A00P,61,20.24,,
2018-01-03,16:00:00,A00Z,52,20.33,,
2018-01-03,16:00:00,A00Q,16,20.4,,
2018-01-03,16:30:00,A00P,61,20.25,,
2018-01-03,16:30:00,A00H,34,20.39,,
2018-01-03,16:30:00,A00M,86,20.06,,
2018-01-03,16:30:00,A00R,77,20.19,,
2018-01-03,16:30:00,A00S,68,20.22,,
2018-01-03,16:30:00,A00Z,52,20.36,,
2018-01-03,16:30:00,A00Q,16,20.38,,
2018-01-03,17:00:00,A00H,34,20.38,,
2018-01-03,17:00:00,A00M,86,19.97,,
2018-01-03,17:00:00,A00S,68,20.22,,
2018-01-03,17:00:00,A00P,61,20.23,,
2018-01-03,17:00:00,A00Q,16,20.38,,
2018-01-03,17:00:00,A00R,77,20.1,,
2018-01-03,17:00:00,A00Z,52,20.36,,
2018-01-03,17:30:00,A00M,86,20.07,,
2018-01-03,17:30:00,A00H,34,20.38,,
2018-01-03,17:30:00,A00S,68,20.22,,
2018-01-03,17:30:00,A00P,61,20.32,,
2018-01-03,17:30:00,A00Q,16,20.37,,
2018-01-03,17:30:00,A00R,77,20.19,,
2018-01-03,17:30:00,A00Z,52,20.36,,
2018-01-03,18:00:00,A00P,61,20.23,,
2018-01-03,18:00:00,A00Z,52,20.33,,
2018-01-03,18:00:00,A00H,34,20.36,,
2018-01-03,18:00:00,A00M,86,20.06,,
2018-01-03,18:00:00,A00Q,16,20.37,,
2018-01-03,18:00:00,A00S,68,20.21,,
2018-01-03,18:00:00,A00R,77,20.07,,
2018-01-03,18:30:00,A00H,34,20.36,,
2018-01-03,18:30:00,A00Z,52,20.35,,
2018-01-03,18:30:00,A00P,61,20.24,,
2018-01-03,18:30:00,A00Q,16,20.35,,
2018-01-03,18:30:00,A00R,77,20.06,,
2018-01-03,18:30:00,A00M,86,20.08,,
2018-01-03,18:30:00,A00S,68,20.21,,
2018-01-03,19:00:00,A00H,34,20.35,,
2018-01-03,19:00:00,A00Z,52,20.3,,
2018-01-03,19:00:00,A00P,61,20.21,,
2018-01-03,19:00:00,A00Q,16,20.36,,
2018-01-03,19:00:00,A00R,77,20.08,,
2018-01-03,19:00:00,A00M,86,20.09,,
2018-01-03,19:00:00,A00S,68,20.2,,
2018-01-03,19:30:00,A00M,86,20.02,,
2018-01-03,19:30:00,A00S,68,20.19,,
2018-01-03,19:30:00,A00P,61,20.26,,
2018-01-03,19:30:00,A00H,34,20.34,,
2018-01-03,19:30:00,A00R,77,20.07,,
2018-01-03,19:30:00,A00Q,16,20.34,,
2018-01-03,19:30:00,A00Z,52,20.34,,
2018-01-03,20:00:00,A00H,34,20.33,,
2018-01-03,20:00:00,A00M,86,20.06,,
2018-01-03,20:00:00,A00S,68,20.16,,
2018-01-03,20:00:00,A00P,61,20.3,,
2018-01-03,20:00:00,A00Q,16,20.34,,
2018-01-03,20:00:00,A00R,77,20.06,,
2018-01-03,20:00:00,A00Z,52,20.33,,
2018-01-03,20:30:00,A00M,86,19.96,,
2018-01-03,20:30:00,A00S,68,20.19,,
2018-01-03,20:30:00,A00P,61,20.3,,
2018-01-03,20:30:00,A00H,34,20.33,,
2018-01-03,20:30:00,A00R,77,20.06,,
2018-01-03,20:30:00,A00Q,16,20.33,,
2018-01-03,20:30:00,A00Z,52,20.33,,
2018-01-03,21:00:00,A00Z,52,20.34,,
2018-01-03,21:00:00,A00H,34,20.34,,
2018-01-03,21:00:00,A00R,77,20.06,,
2018-01-03,21:00:00,A00Q,16,20.34,,
2018-01-03,21:00:00,A00P,61,20.29,,
2018-01-03,21:00:00,A00M,86,20.08,,
2018-01-03,21:00:00,A00S,68,20.17,,
2018-01-03,21:30:00,A00Q,16,20.33,,
2018-01-03,21:30:00,A00S,68,20.06,,
2018-01-03,21:30:00,A00H,34,20.34,,
2018-01-03,21:30:00,A00M,86,19.97,,
2018-01-03,21:30:00,A00R,77,20.07,,
2018-01-03,21:30:00,A00Z,52,20.33,,
2018-01-03,21:30:00,A00P,61,20.23,,
2018-01-03,22:00:00,A00Q,16,20.31,,
2018-01-03,22:00:00,A00S,68,20.17,,
2018-01-03,22:00:00,A00H,34,20.33,,
2018-01-03,22:00:00,A00M,86,20.05,,
2018-01-03,22:00:00,A00R,77,20.07,,
2018-01-03,22:00:00,A00Z,52,20.33,,
2018-01-03,22:00:00,A00P,61,20.31,,
2018-01-03,22:30:00,A00Q,16,20.32,,
2018-01-03,22:30:00,A00Z,52,20.32,,
2018-01-03,22:30:00,A00R,77,20.07,,
2018-01-03,22:30:00,A00M,86,19.99,,
2018-01-03,22:30:00,A00P,61,20.28,,
2018-01-03,22:30:00,A00S,68,20.2,,
2018-01-03,22:30:00,A00H,34,20.32,,
2018-01-03,23:00:00,A00Z,52,20.32,,
2018-01-03,23:00:00,A00S,68,20.16,,
2018-01-03,23:00:00,A00Q,16,20.32,,
2018-01-03,23:00:00,A00R,77,20.06,,
2018-01-03,23:00:00,A00H,34,20.32,,
2018-01-03,23:00:00,A00M,86,20.02,,
2018-01-03,23:00:00,A00P,61,20.27,,
2018-01-03,23:30:00,A00P,61,20.3,,
2018-01-03,23:30:00,A00M,86,20,,
2018-01-03,23:30:00,A00Z,52,20.32,,
2018-01-03,23:30:00,A00R,77,20.04,,
2018-01-03,23:30:00,A00H,34,20.32,,
2018-01-03,23:30:00,A00S,68,20.17,,
2018-01-03,23:30:00,A00Q,16,20.31,,
2018-01-04,00:00:00,A00R,77,20.04,,
2018-01-04,00:00:00,A00S,68,20.15,,
2018-01-04,00:00:00,A00Z,52,20.31,,
2018-01-04,00:00:00,A00Q,16,20.31,,
2018-01-04,00:00:00,A00P,61,20.29,,
2018-01-04,00:00:00,A00M,86,20.03,,
2018-01-04,00:00:00,A00H,34,20.32,,
2018-01-04,00:30:00,A00Z,52,20.32,,
2018-01-04,00:30:00,A00S,68,20.14,,
2018-01-04,00:30:00,A00Q,16,20.31,,
2018-01-04,00:30:00,A00R,77,20.04,,
2018-01-04,00:30:00,A00H,34,20.31,,
2018-01-04,00:30:00,A00M,86,20.04,,
2018-01-04,00:30:00,A00P,61,20.29,,
2018-01-04,01:00:00,A00R,77,20.02,,
2018-01-04,01:00:00,A00S,68,20.13,,
2018-01-04,01:00:00,A00Z,52,20.31,,
2018-01-04,01:00:00,A00Q,16,20.31,,
2018-01-04,01:00:00,A00P,61,20.29,,
2018-01-04,01:00:00,A00M,86,19.97,,
2018-01-04,01:00:00,A00H,34,20.31,,
2018-01-04,01:30:00,A00Z,52,20.3,,
2018-01-04,01:30:00,A00S,68,20.11,,
2018-01-04,01:30:00,A00Q,16,20.3,,
2018-01-04,01:30:00,A00R,77,20.03,,
2018-01-04,01:30:00,A00H,34,20.3,,
2018-01-04,01:30:00,A00M,86,20.03,,
2018-01-04,01:30:00,A00P,61,20.23,,
2018-01-04,02:00:00,A00Z,52,20.3,,
2018-01-04,02:00:00,A00S,68,20.07,,
2018-01-04,02:00:00,A00Q,16,20.3,,
2018-01-04,02:00:00,A00R,77,20.02,,
2018-01-04,02:00:00,A00H,34,20.3,,
2018-01-04,02:00:00,A00M,86,20,,
2018-01-04,02:00:00,A00P,61,20.23,,
2018-01-04,02:30:00,A00Q,16,20.28,,
2018-01-04,02:30:00,A00S,68,20.09,,
2018-01-04,02:30:00,A00R,77,20.02,,
2018-01-04,02:30:00,A00Z,52,20.29,,
2018-01-04,02:30:00,A00P,61,20.26,,
2018-01-04,02:30:00,A00M,86,20.03,,
2018-01-04,02:30:00,A00H,34,20.29,,
2018-01-04,03:00:00,A00Q,16,20.27,,
2018-01-04,03:00:00,A00S,68,20.08,,
2018-01-04,03:00:00,A00M,86,20,,
2018-01-04,03:00:00,A00Z,52,20.28,,
2018-01-04,03:00:00,A00R,77,20.01,,
2018-01-04,03:00:00,A00P,61,20.28,,
2018-01-04,03:00:00,A00H,34,20.28,,
2018-01-04,03:30:00,A00Q,16,20.26,,
2018-01-04,03:30:00,A00S,68,20.07,,
2018-01-04,03:30:00,A00R,77,19.99,,
2018-01-04,03:30:00,A00Z,52,20.28,,
2018-01-04,03:30:00,A00P,61,20.28,,
2018-01-04,03:30:00,A00M,86,19.99,,
2018-01-04,03:30:00,A00H,34,20.28,,
2018-01-04,04:00:00,A00Q,16,20.27,,
2018-01-04,04:00:00,A00Z,52,20.27,,
2018-01-04,04:00:00,A00S,68,20.09,,
2018-01-04,04:00:00,A00M,86,20,,
2018-01-04,04:00:00,A00H,34,20.27,,
2018-01-04,04:00:00,A00R,77,19.98,,
2018-01-04,04:00:00,A00P,61,20.26,,
2018-01-04,04:30:00,A00R,77,20,,
2018-01-04,04:30:00,A00Z,52,20.26,,
2018-01-04,04:30:00,A00Q,16,20.26,,
2018-01-04,04:30:00,A00P,61,20.2,,
2018-01-04,04:30:00,A00S,68,20.06,,
2018-01-04,04:30:00,A00M,86,20.02,,
2018-01-04,04:30:00,A00H,34,20.27,,
2018-01-04,05:00:00,A00Q,16,20.26,,
2018-01-04,05:00:00,A00Z,52,20.26,,
2018-01-04,05:00:00,A00S,68,20.24,,
2018-01-04,05:00:00,A00M,86,20.01,,
2018-01-04,05:00:00,A00H,34,20.26,,
2018-01-04,05:00:00,A00R,77,19.98,,
2018-01-04,05:00:00,A00P,61,20.26,,
2018-01-04,05:30:00,A00Q,16,20.26,,
2018-01-04,05:30:00,A00Z,52,20.27,,
2018-01-04,05:30:00,A00S,68,20.24,,
2018-01-04,05:30:00,A00M,86,20.03,,
2018-01-04,05:30:00,A00H,34,20.26,,
2018-01-04,05:30:00,A00R,77,20,,
2018-01-04,05:30:00,A00P,61,20.27,,
2018-01-04,06:00:00,A00R,77,20.01,,
2018-01-04,06:00:00,A00Z,52,20.28,,
2018-01-04,06:00:00,A00Q,16,20.26,,
2018-01-04,06:00:00,A00P,61,20.27,,
2018-01-04,06:00:00,A00M,86,20.02,,
2018-01-04,06:00:00,A00S,68,20.25,,
2018-01-04,06:00:00,A00H,34,20.27,,
2018-01-04,06:30:00,A00R,77,19.99,,
2018-01-04,06:30:00,A00Z,52,20.29,,
2018-01-04,06:30:00,A00Q,16,20.27,,
2018-01-04,06:30:00,A00P,61,20.28,,
2018-01-04,06:30:00,A00M,86,20.05,,
2018-01-04,06:30:00,A00S,68,20.21,,
2018-01-04,06:30:00,A00H,34,20.28,,
2018-01-04,07:00:00,A00R,77,19.98,,
2018-01-04,07:00:00,A00P,61,20.27,,
2018-01-04,07:00:00,A00Q,16,20.28,,
2018-01-04,07:00:00,A00Z,52,20.29,,
2018-01-04,07:00:00,A00S,68,20.24,,
2018-01-04,07:00:00,A00M,86,20.08,,
2018-01-04,07:00:00,A00H,34,20.28,,
2018-01-04,07:30:00,A00Z,52,20.29,,
2018-01-04,07:30:00,A00S,68,20.27,,
2018-01-04,07:30:00,A00P,61,20.29,,
2018-01-04,07:30:00,A00R,77,20.03,,
2018-01-04,07:30:00,A00M,86,20.08,,
2018-01-04,07:30:00,A00Q,16,20.27,,
2018-01-04,07:30:00,A00H,34,20.29,,
2018-01-04,08:00:00,A00H,34,20.28,,
2018-01-04,08:00:00,A00M,86,20.1,,
2018-01-04,08:00:00,A00Q,16,20.28,,
2018-01-04,08:00:00,A00Z,52,20.29,,
2018-01-04,08:00:00,A00S,68,20.28,,
2018-01-04,08:00:00,A00P,61,20.28,,
2018-01-04,08:00:00,A00R,77,20.1,,
2018-01-04,08:30:00,A00R,77,20.09,,
2018-01-04,08:30:00,A00P,61,20.28,,
2018-01-04,08:30:00,A00Q,16,20.26,,
2018-01-04,08:30:00,A00H,34,20.27,,
2018-01-04,08:30:00,A00S,68,20.29,,
2018-01-04,08:30:00,A00M,86,20.2,,
2018-01-04,08:30:00,A00Z,52,20.28,,
2018-01-04,09:00:00,A00R,77,20.07,,
2018-01-04,09:00:00,A00P,61,20.27,,
2018-01-04,09:00:00,A00Q,16,20.26,,
2018-01-04,09:00:00,A00H,34,20.27,,
2018-01-04,09:00:00,A00S,68,20.25,,
2018-01-04,09:00:00,A00M,86,20.18,,
2018-01-04,09:00:00,A00Z,52,20.27,,
2018-01-04,09:30:00,A00H,34,20.26,,
2018-01-04,09:30:00,A00Q,16,20.25,,
2018-01-04,09:30:00,A00S,68,20.24,,
2018-01-04,09:30:00,A00Z,52,20.27,,
2018-01-04,09:30:00,A00M,86,20.19,,
2018-01-04,09:30:00,A00P,61,20.27,,
2018-01-04,09:30:00,A00R,77,20.04,,
2018-01-04,10:00:00,A00H,34,20.28,,
2018-01-04,10:00:00,A00P,61,20.27,,
2018-01-04,10:00:00,A00Q,16,20.27,,
2018-01-04,10:00:00,A00Z,52,20.27,,
2018-01-04,10:00:00,A00S,68,20.23,,
2018-01-04,10:00:00,A00M,86,20.04,,
2018-01-04,10:00:00,A00R,77,20.06,,
2018-01-04,10:30:00,A00Q,16,20.26,,
2018-01-04,10:30:00,A00P,61,20.26,,
2018-01-04,10:30:00,A00R,77,20.17,,
2018-01-04,10:30:00,A00Z,52,20.27,,
2018-01-04,10:30:00,A00S,68,20.16,,
2018-01-04,10:30:00,A00H,34,20.27,,
2018-01-04,10:30:00,A00M,86,20.02,,
2018-01-04,11:00:00,A00H,34,20.28,,
2018-01-04,11:00:00,A00M,86,20.04,,
2018-01-04,11:00:00,A00Q,16,20.28,,
2018-01-04,11:00:00,A00Z,52,20.29,,
2018-01-04,11:00:00,A00S,68,20.25,,
2018-01-04,11:00:00,A00P,61,20.28,,
2018-01-04,11:00:00,A00R,77,20.14,,
2018-01-04,11:30:00,A00S,68,20.17,,
2018-01-04,11:30:00,A00Z,52,20.28,,
2018-01-04,11:30:00,A00M,86,20.05,,
2018-01-04,11:30:00,A00P,61,20.25,,
2018-01-04,11:30:00,A00H,34,20.28,,
2018-01-04,11:30:00,A00Q,16,20.28,,
2018-01-04,11:30:00,A00R,77,20.14,,
2018-01-04,12:00:00,A00S,68,20.23,,
2018-01-04,12:00:00,A00P,61,20.25,,
2018-01-04,12:00:00,A00M,86,20.11,,
2018-01-04,12:00:00,A00H,34,20.27,,
2018-01-04,12:00:00,A00R,77,20.17,,
2018-01-04,12:00:00,A00Z,52,20.28,,
2018-01-04,12:00:00,A00Q,16,20.26,,
2018-01-04,12:30:00,A00Q,16,20.27,,
2018-01-04,12:30:00,A00H,34,20.27,,
2018-01-04,12:30:00,A00S,68,20.27,,
2018-01-04,12:30:00,A00Z,52,20.28,,
2018-01-04,12:30:00,A00M,86,20.11,,
2018-01-04,12:30:00,A00P,61,20.28,,
2018-01-04,12:30:00,A00R,77,20.2,,
2018-01-04,13:00:00,A00S,68,20.23,,
2018-01-04,13:00:00,A00P,61,20.27,,
2018-01-04,13:00:00,A00M,86,20.07,,
2018-01-04,13:00:00,A00H,34,20.27,,
2018-01-04,13:00:00,A00R,77,20.16,,
2018-01-04,13:00:00,A00Z,52,20.27,,
2018-01-04,13:00:00,A00Q,16,20.27,,
2018-01-04,13:30:00,A00Q,16,20.27,,
2018-01-04,13:30:00,A00R,77,20.25,,
2018-01-04,13:30:00,A00S,68,20.26,,
2018-01-04,13:30:00,A00M,86,20.14,,
2018-01-04,13:30:00,A00H,34,20.27,,
2018-01-04,13:30:00,A00P,61,20.27,,
2018-01-04,13:30:00,A00Z,52,20.27,,
2018-01-04,14:00:00,A00Q,16,20.26,,
2018-01-04,14:00:00,A00P,61,20.25,,
2018-01-04,14:00:00,A00R,77,20.21,,
2018-01-04,14:00:00,A00Z,52,20.26,,
2018-01-04,14:00:00,A00S,68,20.24,,
2018-01-04,14:00:00,A00H,34,20.27,,
2018-01-04,14:00:00,A00M,86,20.19,,
2018-01-04,14:30:00,A00Q,16,20.26,,
2018-01-04,14:30:00,A00P,61,20.27,,
2018-01-04,14:30:00,A00R,77,20.26,,
2018-01-04,14:30:00,A00Z,52,20.27,,
2018-01-04,14:30:00,A00S,68,20.26,,
2018-01-04,14:30:00,A00H,34,20.26,,
2018-01-04,14:30:00,A00M,86,20.23,,
2018-01-04,15:00:00,A00Q,16,20.26,,
2018-01-04,15:00:00,A00S,68,20.27,,
2018-01-04,15:00:00,A00P,61,20.27,,
2018-01-04,15:00:00,A00R,77,20.27,,
2018-01-04,15:00:00,A00M,86,20.24,,
2018-01-04,15:00:00,A00Z,52,20.27,,
2018-01-04,15:00:00,A00H,34,20.26,,
2018-01-04,15:30:00,A00R,77,20.25,,
2018-01-04,15:30:00,A00P,61,20.27,,
2018-01-04,15:30:00,A00Q,16,20.25,,
2018-01-04,15:30:00,A00Z,52,20.27,,
2018-01-04,15:30:00,A00S,68,20.26,,
2018-01-04,15:30:00,A00H,34,20.25,,
2018-01-04,15:30:00,A00M,86,20.24,,
2018-01-04,16:00:00,A00Q,16,20.25,,
2018-01-04,16:00:00,A00Z,52,20.26,,
2018-01-04,16:00:00,A00P,61,20.26,,
2018-01-04,16:00:00,A00R,77,20.25,,
2018-01-04,16:00:00,A00M,86,20.24,,
2018-01-04,16:00:00,A00S,68,20.26,,
2018-01-04,16:00:00,A00H,34,20.26,,
2018-01-04,16:30:00,A00R,77,20.21,,
2018-01-04,16:30:00,A00S,68,20.21,,
2018-01-04,16:30:00,A00M,86,20.21,,
2018-01-04,16:30:00,A00H,34,20.25,,
2018-01-04,16:30:00,A00P,61,20.21,,
2018-01-04,16:30:00,A00Z,52,20.22,,
2018-01-04,16:30:00,A00Q,16,20.25,,
2018-01-04,17:00:00,A00P,61,20.24,,
2018-01-04,17:00:00,A00Q,16,20.25,,
2018-01-04,17:00:00,A00S,68,20.25,,
2018-01-04,17:00:00,A00Z,52,20.25,,
2018-01-04,17:00:00,A00R,77,20.18,,
2018-01-04,17:00:00,A00H,34,20.25,,
2018-01-04,17:00:00,A00M,86,20.16,,
2018-01-04,17:30:00,A00S,68,20.25,,
2018-01-04,17:30:00,A00H,34,20.26,,
2018-01-04,17:30:00,A00M,86,20.11,,
2018-01-04,17:30:00,A00R,77,20.2,,
2018-01-04,17:30:00,A00P,61,20.26,,
2018-01-04,17:30:00,A00Z,52,20.26,,
2018-01-04,17:30:00,A00Q,16,20.25,,
2018-01-04,18:00:00,A00S,68,20.25,,
2018-01-04,18:00:00,A00H,34,20.23,,
2018-01-04,18:00:00,A00M,86,20.18,,
2018-01-04,18:00:00,A00R,77,20.25,,
2018-01-04,18:00:00,A00P,61,20.25,,
2018-01-04,18:00:00,A00Z,52,20.25,,
2018-01-04,18:00:00,A00Q,16,20.23,,
2018-01-04,18:30:00,A00Q,16,20.22,,
2018-01-04,18:30:00,A00Z,52,20.23,,
2018-01-04,18:30:00,A00H,34,20.23,,
2018-01-04,18:30:00,A00R,77,20.12,,
2018-01-04,18:30:00,A00P,61,20.23,,
2018-01-04,18:30:00,A00M,86,20.04,,
2018-01-04,18:30:00,A00S,68,20.2,,
2018-01-04,19:00:00,A00Q,16,20.22,,
2018-01-04,19:00:00,A00Z,52,20.22,,
2018-01-04,19:00:00,A00H,34,20.23,,
2018-01-04,19:00:00,A00R,77,20.05,,
2018-01-04,19:00:00,A00P,61,20.21,,
2018-01-04,19:00:00,A00M,86,20.01,,
2018-01-04,19:00:00,A00S,68,20.17,,
2018-01-04,19:30:00,A00Q,16,20.19,,
2018-01-04,19:30:00,A00Z,52,20.21,,
2018-01-04,19:30:00,A00M,86,20.03,,
2018-01-04,19:30:00,A00P,61,20.21,,
2018-01-04,19:30:00,A00S,68,20.21,,
2018-01-04,19:30:00,A00R,77,20.17,,
2018-01-04,19:30:00,A00H,34,20.2,,
2018-01-04,20:00:00,A00H,34,20.2,,
2018-01-04,20:00:00,A00P,61,20.21,,
2018-01-04,20:00:00,A00R,77,20.09,,
2018-01-04,20:00:00,A00M,86,20.05,,
2018-01-04,20:00:00,A00Q,16,20.2,,
2018-01-04,20:00:00,A00S,68,20.18,,
2018-01-04,20:00:00,A00Z,52,20.21,,
2018-01-04,20:30:00,A00S,68,20.19,,
2018-01-04,20:30:00,A00Q,16,20.19,,
2018-01-04,20:30:00,A00R,77,20.13,,
2018-01-04,20:30:00,A00H,34,20.2,,
2018-01-04,20:30:00,A00P,61,20.2,,
2018-01-04,20:30:00,A00M,86,20.04,,
2018-01-04,20:30:00,A00Z,52,20.2,,
2018-01-04,21:00:00,A00P,61,20.19,,
2018-01-04,21:00:00,A00R,77,20.14,,
2018-01-04,21:00:00,A00H,34,20.18,,
2018-01-04,21:00:00,A00Q,16,20.17,,
2018-01-04,21:00:00,A00S,68,20.16,,
2018-01-04,21:00:00,A00Z,52,20.19,,
2018-01-04,21:00:00,A00M,86,20.06,,
2018-01-04,21:30:00,A00Q,16,20.17,,
2018-01-04,21:30:00,A00Z,52,20.19,,
2018-01-04,21:30:00,A00M,86,20.06,,
2018-01-04,21:30:00,A00P,61,20.19,,
2018-01-04,21:30:00,A00S,68,20.17,,
2018-01-04,21:30:00,A00R,77,20.11,,
2018-01-04,21:30:00,A00H,34,20.19,,
2018-01-04,22:00:00,A00M,86,20.07,,
2018-01-04,22:00:00,A00H,34,20.19,,
2018-01-04,22:00:00,A00S,68,20.17,,
2018-01-04,22:00:00,A00Q,16,20.17,,
2018-01-04,22:00:00,A00R,77,20.14,,
2018-01-04,22:00:00,A00P,61,20.18,,
2018-01-04,22:00:00,A00Z,52,20.19,,
2018-01-04,22:30:00,A00P,61,20.18,,
2018-01-04,22:30:00,A00Z,52,20.18,,
2018-01-04,22:30:00,A00H,34,20.18,,
2018-01-04,22:30:00,A00Q,16,20.11,,
2018-01-04,22:30:00,A00S,68,20.18,,
2018-01-04,22:30:00,A00R,77,20.18,,
2018-01-04,22:30:00,A00M,86,20.14,,
2018-01-04,23:00:00,A00M,86,20.13,,
2018-01-04,23:00:00,A00H,34,20.13,,
2018-01-04,23:00:00,A00S,68,20.18,,
2018-01-04,23:00:00,A00Q,16,20.13,,
2018-01-04,23:00:00,A00R,77,20.17,,
2018-01-04,23:00:00,A00P,61,20.17,,
2018-01-04,23:00:00,A00Z,52,20.16,,
2018-01-04,23:30:00,A00M,86,20.04,,
2018-01-04,23:30:00,A00H,34,20.15,,
2018-01-04,23:30:00,A00S,68,20.17,,
2018-01-04,23:30:00,A00Q,16,20.15,,
2018-01-04,23:30:00,A00R,77,20.15,,
2018-01-04,23:30:00,A00P,61,20.16,,
