d_stamp,t_stamp,temperature,humidity,dewpoint,wind_direction,wind_speed,pressure,threshold,const_err
2017-11-12,04:05:00,20,64.5,13.1,144.826295,2.64,1019.2,,
2017-11-12,04:35:26,20.6,53.9,11,164.337878,2.3,1019.1,,
2017-11-12,05:05:14,20,66.9,13.7,158.318753,2.81,1019.5,,
2017-11-12,05:35:12,20.3,61.8,12.7,150.400881,2.41,1019.6,,
2017-11-12,06:05:14,20.8,59.6,12.7,140.900737,2.38,1019.6,,
2017-11-12,06:35:10,21,55.4,11.7,140.095052,1.73,1019.6,,
2017-11-12,07:05:11,21.3,50.6,10.7,89.465583,2.03,1019.7,,
2017-11-12,07:35:14,21.5,54.5,12,77.846189,2.91,1019.5,,
2017-11-12,08:05:11,22.5,53.1,12.5,70.880502,4.6,1019.3,,
2017-11-12,08:35:13,23,48,11.4,56.019433,5.78,1019.1,,
2017-11-12,09:05:10,23.2,55.2,13.8,49.025994,5.85,1018.7,,
2017-11-12,09:35:20,23.1,58.3,14.5,53.92903,6.56,1018.3,,
2017-11-12,10:05:06,23.2,52.8,13.1,46.294915,5.3,1017.9,,
2017-11-12,10:35:13,23.4,61.3,15.5,41.694124,6.61,1017.3,,
2017-11-12,11:05:08,23.5,59.2,15,44.056547,7.34,1017.1,,
2017-11-12,11:35:12,23.6,57.6,14.7,41.896213,6.07,1016.9,,
2017-11-12,12:05:18,23.6,56.6,14.5,50.378173,7.8,1016.6,,
2017-11-12,12:35:04,23.6,61,15.6,47.462642,10.63,1016.3,,
2017-11-12,13:05:17,23.5,61.4,15.7,48.838582,6.9,1016.2,,
2017-11-12,13:35:11,23.7,59.4,15.3,47.565509,8.37,1016,,
2017-11-12,14:05:11,23.8,62.4,16.2,50.485494,8.47,1016,,
2017-11-12,14:35:16,24,53.2,13.9,51.794214,10.22,1015.7,,
2017-11-12,15:05:05,24.1,56.1,14.8,52.226013,9.32,1015.4,,
2017-11-12,15:35:21,24,55.8,14.7,54.134374,9.55,1015.3,,
2017-11-12,16:05:06,24.1,62,16.4,56.010487,11.41,1015.5,,
2017-11-12,16:35:15,23.8,63.7,16.5,65.163522,8.71,1015.7,,
2017-11-12,17:05:05,23.6,64.2,16.5,61.250377,9.33,1015.6,,
2017-11-12,17:35:16,23.6,66.2,17,66.973728,8.17,1015.6,,
2017-11-12,18:05:13,23.9,72,18.5,59.288902,6.78,1015.6,,
2017-11-12,18:35:03,24.3,51.2,13.6,66.077734,6,1015.6,,
2017-11-12,19:05:19,24.8,54.2,14.9,75.962652,4.72,1015.4,,
2017-11-12,19:35:10,25.1,43.6,11.9,89.698509,4.88,1015.3,,
2017-11-12,20:05:16,25.3,41,11.1,138.695822,2.92,1015.1,,
2017-11-12,20:35:12,24.6,47.2,12.7,184.63497,1.79,1014.9,,
2017-11-12,21:05:00,24.7,45.7,12.2,171.220635,1.7,1014.8,,
2017-11-12,21:35:17,24.9,45.1,12.2,90.476189,1.61,1014.6,,
2017-11-12,22:05:11,26,42.9,12.4,129.531216,6.55,1014.3,,
2017-11-12,22:35:13,26,45.1,13.2,136.128564,9.01,1013.9,,
2017-11-12,23:05:15,26.1,42,12.3,137.231085,7.71,1013.5,,
2017-11-12,23:35:09,26,41.6,12,140.360429,9.18,1013.3,,
2017-11-13,00:05:19,26.1,40.3,11.6,141.824827,10.72,1013.1,,
2017-11-13,00:35:09,25.9,40.8,11.6,145.550149,13.65,1012.6,,
2017-11-13,01:05:13,25.8,41.9,11.9,146.201548,12.47,1012.4,,
2017-11-13,01:35:11,25.6,47.6,13.7,147.218706,10.38,1012.3,,
2017-11-13,02:05:20,25.5,43,12,146.845874,15.25,1012.1,,
2017-11-13,02:35:13,25.1,39.1,10.3,148.924577,11.25,1012.1,,
2017-11-13,03:05:12,24.9,43.6,11.7,146.675421,10.99,1012.4,,
2017-11-13,03:35:06,24.7,48.9,13.3,149.995497,8.84,1012.8,,
2017-11-13,04:05:17,24.3,38.9,9.5,148.366371,13.57,1012.6,,
2017-11-13,04:35:05,24.3,46.4,12.1,147.904767,10.19,1012.9,,
2017-11-13,05:05:11,24.2,46.7,12.1,149.456003,13.87,1012.9,,
2017-11-13,05:35:11,24.1,45.8,11.7,150.94146,13.65,1013.1,,
2017-11-13,06:05:19,24.1,43.7,11,153.211389,14.36,1013,,
2017-11-13,06:35:11,24.1,44.1,11.2,153.226451,8.99,1013.2,,
2017-11-13,07:05:09,24.4,45.3,11.8,151.595335,10.99,1013.2,,
2017-11-13,07:35:17,24.7,37.7,9.4,149.722386,12.77,1012.7,,
2017-11-13,08:05:05,25,43,11.6,156.233224,9.71,1012.7,,
2017-11-13,08:35:16,25.3,40.1,10.8,152.59696,10.52,1012.5,,
2017-11-13,09:05:12,25.7,39.9,11.1,155.464903,9.31,1012.2,,
2017-11-13,09:35:14,26,42,12.1,162.242636,11.4,1011.8,,
2017-11-13,10:05:11,26.5,43.6,13.1,163.967737,9.19,1011.6,,
2017-11-13,10:35:11,26.6,43.4,13.2,170.597265,8.68,1011.3,,
2017-11-13,11:05:18,26.7,42.7,13,164.517386,7.45,1011.2,,
2017-11-13,11:35:05,26.7,47.8,14.8,171.616031,7.24,1011,,
2017-11-13,12:05:12,26.7,49.1,15.1,166.512289,6.48,1010.8,,
2017-11-13,12:35:12,26.7,50.2,15.5,173.151742,4.35,1011.1,,
2017-11-13,13:05:14,27.1,40.8,12.7,166.966902,9.54,1011,,
2017-11-13,13:35:18,27.1,46.1,14.6,167.242742,7.13,1011.1,,
2017-11-13,14:05:08,27,43.4,13.6,167.543765,6.94,1011.3,,
2017-11-13,14:35:13,26.9,45.6,14.2,164.898141,7.3,1011.5,,
2017-11-13,15:05:14,26.6,47.7,14.6,168.874658,5.09,1011.5,,
2017-11-13,15:35:13,24.9,67.4,18.4,235.849822,4.34,1011.8,,
2017-11-13,16:05:12,24.5,73.5,19.4,243.522282,3.96,1012.3,,
2017-11-13,16:35:11,24.3,72.7,19.1,242.465049,5.54,1012.4,,
2017-11-13,17:05:14,24.2,72.6,19,244.468701,5.66,1012.5,,
2017-11-13,17:35:10,24.1,66.6,17.5,242.904065,5.83,1012.7,,
2017-11-13,18:05:14,24.2,71,18.6,233.044775,5.65,1012.9,,
2017-11-13,18:35:15,24.2,68.1,18,238.792738,4.83,1013,,
2017-11-13,19:05:06,24.2,67.7,17.9,228.623884,5.94,1013.2,,
2017-11-13,19:35:14,23.8,71.7,18.4,243.336171,6.25,1013.4,,
2017-11-13,20:05:06,23.6,67.9,17.4,260.728588,5.75,1013.6,,
2017-11-13,20:35:07,23.4,69.8,17.6,252.981978,5.94,1013.8,,
2017-11-13,21:05:11,23.4,68.9,17.4,265.389884,5.54,1013.9,,
2017-11-13,21:35:22,23.3,65,16.4,264.243759,5.98,1014,,
2017-11-13,22:05:09,23.3,64.3,16.2,259.144341,5.96,1014.1,,
2017-11-13,22:35:14,23.3,66.8,16.8,255.552228,2.3,1014.4,,
2017-11-13,23:05:07,23.1,65.8,16.4,254.147529,3.07,1014.5,,
2017-11-13,23:35:02,23.3,64.7,16.3,250.128719,3.36,1014.5,,
2017-11-14,00:05:25,23.2,64.1,16.1,240.622186,3.78,1014.5,,
2017-11-14,00:35:18,23.4,62.9,15.9,245.997782,2.85,1014.4,,
2017-11-14,01:05:07,23.3,61.1,15.4,256.087228,3.4,1014.5,,
2017-11-14,01:35:15,23.2,63.8,16,227.749386,2.51,1014.5,,
2017-11-14,02:05:14,22.3,79.9,18.7,170.912315,3.83,1014.4,,
2017-11-14,02:35:12,22.1,77.4,18,174.79085,3.63,1014.4,,
2017-11-14,03:05:08,21.7,83.2,18.7,168.426713,4.33,1014.7,,
2017-11-14,03:35:12,21.7,82.1,18.5,173.084258,4.1,1015,,
2017-11-14,04:05:13,21.4,83.5,18.5,173.475687,4.26,1015.4,,
2017-11-14,04:35:15,21.3,83.4,18.4,171.055299,4.52,1015.7,,
2017-11-14,05:04:59,21.3,80.1,17.7,171.819715,5.48,1016,,
2017-11-14,05:35:26,21.3,79.3,17.6,168.740148,4.98,1016.2,,
2017-11-14,06:05:14,21.5,79.2,17.8,167.601583,4.65,1016.4,,
2017-11-14,06:35:08,21.7,76.3,17.4,178.092665,5.49,1016.7,,
2017-11-14,07:05:07,21.9,75.9,17.4,171.509663,3.92,1016.8,,
2017-11-14,07:35:19,22.1,76.6,17.8,165.219088,3.79,1016.9,,
2017-11-14,08:05:10,22.6,73.9,17.7,183.67615,3.18,1016.9,,
2017-11-14,08:35:10,22.8,75.5,18.2,192.19368,3.34,1016.9,,
2017-11-14,09:05:21,22.9,71.1,17.4,229.980662,3.92,1016.8,,
2017-11-14,09:35:06,23,69.5,17.1,244.89424,3.84,1016.5,,
2017-11-14,10:05:09,23.1,71.6,17.7,253.692117,3.54,1016.3,,
2017-11-14,10:35:22,23.1,72.6,17.9,249.585864,2.54,1016.3,,
2017-11-14,11:04:58,23.4,72.3,18.1,257.475831,3.66,1016.2,,
2017-11-14,11:35:27,23.4,70.3,17.7,266.56958,2.62,1016.2,,
2017-11-14,12:05:02,23.6,69.9,17.8,282.253127,2.02,1016.2,,
2017-11-14,12:35:17,23.6,68.5,17.4,283.906587,1.87,1016.4,,
2017-11-14,13:05:10,23.5,72.8,18.3,279.726267,3.46,1016.4,,
2017-11-14,13:35:00,23.4,73.3,18.4,280.600883,3.7,1016.4,,
2017-11-14,14:05:29,23.2,69,17.2,293.998584,2.74,1016.5,,
2017-11-14,14:35:12,23.2,73,18.1,299.412617,2.34,1016.7,,
2017-11-14,15:05:14,23.2,74.6,18.5,300.957965,1.67,1016.8,,
2017-11-14,15:35:10,23,71.9,17.7,305.847415,1.11,1017.1,,
2017-11-14,16:05:13,23,70.1,17.3,328.92499,1.3,1017.4,,
2017-11-14,16:35:14,23.1,70.2,17.4,8.777144,1.73,1017.7,,
2017-11-14,17:05:11,23,70.4,17.4,30.178542,1.96,1017.7,,
2017-11-14,17:35:14,23.1,73.3,18.1,23.27646,3.36,1017.8,,
2017-11-14,18:05:09,23,70.7,17.4,43.866462,3.18,1017.9,,
2017-11-14,18:35:18,23,68.7,17,31.42585,2.26,1018,,
2017-11-14,19:05:13,22,80.2,18.5,114.623563,3.17,1017.8,,
2017-11-14,19:35:14,21.9,79.5,18.2,140.717272,3.06,1018,,
2017-11-14,20:05:04,21.9,79.3,18.2,132.004322,3.33,1018.2,,
2017-11-14,20:35:07,22,77.8,18,130.052484,2.62,1018.3,,
2017-11-14,21:05:12,21.8,78.3,17.9,114.02495,1.46,1018.4,,
2017-11-14,21:35:22,21.9,78,17.9,103.632118,1.54,1018.4,,
2017-11-14,22:05:09,21.6,79.3,17.9,121.813953,0.75,1018.2,,
2017-11-14,22:35:14,21.1,76.1,16.7,122.422887,2.67,1018,,
2017-11-14,23:05:13,21,74.4,16.3,122.373989,4.69,1018,,
2017-11-14,23:35:10,21.1,73.7,16.2,144.712367,2.61,1018.2,,
2017-11-15,00:05:04,21.3,74.7,16.6,157.340678,1.93,1018.1,,
2017-11-15,00:35:21,20.9,71.3,15.5,145.397265,3.15,1017.9,,
2017-11-15,01:05:12,21.1,72.4,16,131.002763,2.5,1017.7,,
2017-11-15,01:35:08,20.9,70.5,15.3,142.920061,3.54,1017.7,,
2017-11-15,02:05:20,21.1,67.8,15,143.541417,2.53,1017.7,,
2017-11-15,02:35:08,21,65.9,14.4,140.942469,2.28,1017.9,,
2017-11-15,03:05:06,20.9,70.3,15.3,156.470127,2.01,1018.2,,
2017-11-15,03:35:21,20.8,69.5,15,153.161768,1.95,1018.3,,
2017-11-15,04:05:08,21.1,67.1,14.8,139.0309,2.82,1018.4,,
2017-11-15,04:35:14,20.5,68,14.4,141.026695,3.99,1018.7,,
2017-11-15,05:05:16,20.9,68.5,14.9,129.303219,3.49,1018.7,,
2017-11-15,05:35:05,21,71,15.5,139.236945,2.52,1019,,
2017-11-15,06:05:16,21,70.4,15.5,133.903048,2.85,1019.3,,
2017-11-15,06:35:10,21.3,71.7,16,131.830482,2.18,1019.4,,
2017-11-15,07:05:13,21.5,67.6,15.3,124.209673,2.18,1019.5,,
2017-11-15,07:34:59,22.1,66.4,15.6,91.552249,4.28,1019.3,,
2017-11-15,08:05:13,22.4,68.3,16.3,73.781549,5.85,1019.1,,
2017-11-15,08:35:28,22.5,67.5,16.2,56.882112,4.58,1019,,
2017-11-15,09:05:06,22.4,65.7,15.7,48.115887,6.02,1018.7,,
2017-11-15,09:35:14,22.5,66.2,15.9,44.873435,5.16,1018.3,,
2017-11-15,10:05:14,22.5,65.7,15.8,40.624971,5.39,1018,,
2017-11-15,10:35:19,22.6,65,15.7,40.884365,6.24,1017.8,,
2017-11-15,11:05:00,22.7,65.6,16,35.516354,4.19,1017.6,,
2017-11-15,11:35:25,23,62.7,15.5,25.127815,6.15,1017.7,,
2017-11-15,12:05:09,23,61.6,15.2,24.736259,6.97,1017.7,,
2017-11-15,12:35:16,23.2,59.6,14.9,28.570707,6.55,1017.5,,
2017-11-15,13:05:00,23.1,57.9,14.4,34.600889,6.28,1017.5,,
2017-11-15,13:35:21,23.2,56.1,14,39.779184,7.36,1017.3,,
2017-11-15,14:05:03,23.1,57.4,14.3,38.01691,8.39,1017.2,,
2017-11-15,14:35:18,23.1,60,14.9,42.429725,6.83,1017.4,,
2017-11-15,15:05:16,23,61.9,15.3,49.487642,8.03,1017.3,,
2017-11-15,15:35:09,22.8,66.2,16.2,40.737011,6.27,1017.4,,
2017-11-15,16:05:14,22.7,68.7,16.7,40.437995,8.47,1017.7,,
2017-11-15,16:35:11,22.8,68.8,16.7,39.0215,8.44,1017.8,,
2017-11-15,17:04:44,22.7,71.2,17.3,40.290523,8.28,1018,,
2017-11-15,17:35:14,22.6,67.1,16.2,51.997933,7.08,1017.9,,
2017-11-15,18:05:40,22.7,67.7,16.5,44.351756,5.58,1018,,
2017-11-15,18:35:18,22.7,66.9,16.2,44.315952,6.76,1017.9,,
2017-11-15,19:05:12,22.6,75.8,18.1,61.616263,5.35,1017.9,,
2017-11-15,19:35:13,22.3,74.5,17.6,63.818472,7.42,1017.9,,
2017-11-15,20:05:11,22.2,72.8,17.1,58.340689,8.6,1017.8,,
2017-11-15,20:35:12,22.2,75.3,17.6,60.438695,7.13,1017.9,,
2017-11-15,21:05:01,22,73.9,17.2,66.981264,8.22,1017.5,,
2017-11-15,21:35:12,22.2,77.1,18,61.315999,7.01,1017.5,,
2017-11-15,22:05:12,21.9,73.9,17,65.869888,6.07,1017.2,,
2017-11-15,22:35:25,21.9,74.6,17.2,69.279767,7.23,1017.2,,
2017-11-15,23:04:57,21.9,74.7,17.2,64.42895,6.57,1017.4,,
2017-11-15,23:35:22,21.8,72.7,16.7,62.73878,6.18,1017.5,,
2017-11-16,00:05:12,21.7,75.7,17.3,64.88221,5.96,1017.5,,
2017-11-16,00:34:47,21.8,76.1,17.4,63.582527,6.35,1017.2,,
2017-11-16,01:05:11,21.8,77.3,17.7,69.543194,6.81,1017.1,,
2017-11-16,01:35:33,21.5,73.7,16.6,70.527303,6.4,1017,,
2017-11-16,02:05:10,21.6,75.3,17.1,71.443872,6.96,1016.9,,
2017-11-16,02:35:15,21.6,75.4,17,71.908909,6.26,1016.8,,
2017-11-16,03:05:08,21.5,74.6,16.8,69.136938,7.12,1016.9,,
2017-11-16,03:35:18,21.7,72.5,16.5,69.38093,6.25,1017.1,,
2017-11-16,04:05:13,21.4,70.5,15.8,72.230973,8.59,1017.2,,
2017-11-16,04:35:09,20.7,67.7,14.6,107.125923,4.25,1017.5,,
2017-11-16,05:05:12,20.5,68.1,14.4,112.800089,3.56,1017.7,,
2017-11-16,05:35:12,20.6,68.4,14.6,127.596442,4.54,1018,,
2017-11-16,06:05:06,20.8,65.5,14.1,149.170875,2.04,1018.2,,
2017-11-16,06:35:18,21.1,60.8,13.3,169.447498,0.96,1018.4,,
2017-11-16,07:05:11,21.5,58.7,13,153.942446,1.25,1018.4,,
2017-11-16,07:35:16,22.1,56.6,13.1,155.190683,0.35,1018.4,,
2017-11-16,08:05:04,22.8,57.7,14.1,104.677137,0.38,1018.3,,
2017-11-16,08:35:08,22.1,65.4,15.4,53.869469,2.25,1017.8,,
2017-11-16,09:05:12,22.3,69.2,16.4,37.804782,3.28,1017.4,,
2017-11-16,09:35:18,22.5,73.2,17.5,34.792725,4.18,1017.1,,
2017-11-16,10:05:14,22.7,72.7,17.5,32.720638,4.6,1016.8,,
2017-11-16,10:35:11,22.7,69.6,16.9,43.241589,5.44,1016.5,,
2017-11-16,11:05:17,22.9,72.2,17.6,40.103136,6.33,1016.2,,
2017-11-16,11:35:13,23.1,72,17.8,46.136471,7.02,1015.9,,
2017-11-16,12:05:13,23,71.4,17.6,48.695082,6.88,1015.8,,
2017-11-16,12:35:14,23.1,71.4,17.6,46.414889,9.34,1015.6,,
2017-11-16,13:05:13,23.1,73.5,18.1,48.934934,6.84,1015.5,,
2017-11-16,13:35:13,23.2,67.6,16.9,46.571061,8.09,1015.4,,
2017-11-16,14:05:09,23.2,69.4,17.3,42.761254,7.86,1015.4,,
2017-11-16,14:35:19,23.5,65.1,16.6,42.977102,7.8,1015.4,,
2017-11-16,15:05:12,23.5,70.9,17.9,45.329096,6.72,1015.4,,
2017-11-16,15:35:01,23.6,66.4,17,41.121047,6.3,1015.4,,
2017-11-16,16:05:12,23.7,68,17.5,43.813143,9.17,1015.6,,
2017-11-16,16:35:14,23.6,65.4,16.8,46.167497,7.75,1015.6,,
2017-11-16,17:05:16,23.6,70.9,18,49.424325,7.81,1015.8,,
2017-11-16,17:35:10,23.2,74.7,18.5,57.840764,8.39,1015.7,,
2017-11-16,18:05:15,23.3,73.5,18.3,59.399385,6.99,1015.8,,
2017-11-16,18:35:10,23.1,73.3,18.1,50.927458,7.52,1015.7,,
2017-11-16,19:05:06,23.2,73.8,18.2,50.362121,8.65,1015.6,,
2017-11-16,19:35:20,23.2,73.4,18.2,51.17791,6.8,1015.5,,
2017-11-16,20:05:13,23.1,69.1,17.1,55.083996,9.77,1015.3,,
2017-11-16,20:35:13,23,73.1,18,52.749127,5.38,1015.5,,
2017-11-16,21:05:08,23,75.8,18.5,55.230819,5.84,1015.5,,
2017-11-16,21:35:06,22.8,72.2,17.6,72.149781,4.98,1015.2,,
2017-11-16,22:05:23,22.8,67.7,16.5,70.322715,4.44,1015.2,,
2017-11-16,22:35:11,22.5,60.3,14.4,84.994296,3.05,1015.2,,
2017-11-16,23:05:13,22.4,59.4,14.1,86.434993,3.41,1015.1,,
2017-11-16,23:35:15,22.3,57.8,13.6,89.071183,2.62,1015,,
2017-11-17,00:05:10,23.3,54.4,13.6,80.732884,3.01,1015.1,,
2017-11-17,00:35:09,23.3,46.9,11.4,80.202974,4.51,1014.8,,
2017-11-17,01:05:15,22.8,62.2,15.2,88.962622,3.77,1014.6,,
2017-11-17,01:34:56,22.6,55.9,13.4,95.364656,1.98,1014.5,,
2017-11-17,02:05:13,22.9,45.7,10.6,196.255298,0.62,1014.3,,
2017-11-17,02:35:26,22.9,34,6.2,141.476116,1.53,1014.4,,
2017-11-17,03:05:07,23.1,33.5,6.2,132.816489,1.91,1014.5,,
2017-11-17,03:35:15,22.9,42.8,9.6,143.572945,2.09,1014.7,,
2017-11-17,04:05:10,22.8,39.9,8.5,160.031238,1.1,1014.8,,
2017-11-17,04:35:09,22.9,43.6,9.9,189.39469,2.27,1015,,
2017-11-17,05:05:09,22.8,47.4,11,161.164149,3.41,1015.1,,
2017-11-17,05:35:16,22.7,48.5,11.3,181.212717,3.49,1015.1,,
2017-11-17,06:04:54,22.7,43.5,9.7,171.083452,4.89,1015.1,,
2017-11-17,06:35:12,23.2,40.9,9.2,168.42877,3.68,1015.1,,
2017-11-17,07:05:13,23.7,43.6,10.6,169.442058,6.07,1015.1,,
2017-11-17,07:35:15,24.6,46.8,12.5,169.880584,5.04,1015,,
2017-11-17,08:05:12,24.9,41.2,10.9,169.492881,5.46,1014.6,,
2017-11-17,08:35:12,24.3,44.8,11.5,16.747251,3.7,1014.4,,
2017-11-17,09:05:13,24.2,47.3,12.3,31.466361,4.61,1013.9,,
2017-11-17,09:35:11,23.9,54.6,14.2,30.200316,5.29,1013.6,,
2017-11-17,10:05:12,24.1,54.8,14.4,26.227116,5.15,1013.4,,
2017-11-17,10:35:22,24.1,55.2,14.6,22.106194,4.76,1013,,
2017-11-17,11:05:22,24.3,54.2,14.5,22.933033,5.13,1012.8,,
2017-11-17,11:35:12,24.3,62,16.5,38.934879,6.22,1012.7,,
2017-11-17,12:05:15,24.3,63.5,16.9,38.672665,5.38,1012.8,,
2017-11-17,12:35:14,24.4,62.8,16.9,37.045347,6.54,1012.7,,
2017-11-17,13:05:08,24.4,70,18.6,40.086348,6.15,1012.6,,
2017-11-17,13:35:12,24.3,71.9,18.9,44.164494,6.89,1012.6,,
2017-11-17,14:04:50,24.3,65.9,17.5,37.824023,6.61,1012.5,,
2017-11-17,14:35:13,24.3,68.4,18.1,41.805814,6.84,1012.6,,
2017-11-17,15:05:12,24.2,68.7,18.1,41.145372,6.43,1012.5,,
2017-11-17,15:35:12,24.1,69.5,18.2,41.809724,8.73,1012.6,,
2017-11-17,16:05:28,24.2,67,17.7,42.048576,6.65,1012.7,,
2017-11-17,16:35:11,24.1,68.3,17.9,47.879308,6.87,1012.8,,
2017-11-17,17:05:16,24.1,71.8,18.7,53.592673,5.06,1012.7,,
2017-11-17,17:35:17,24.1,74,19.2,58.972266,3.87,1012.7,,
2017-11-17,18:05:19,24.2,70.8,18.6,70.588912,6.25,1012.7,,
2017-11-17,18:35:15,23.6,72.7,18.4,100.780432,4.17,1012.8,,
2017-11-17,19:05:17,23.7,67,17.3,96.488015,4.04,1012.7,,
2017-11-17,19:35:14,23.9,57,14.9,85.045583,3.79,1012.6,,
2017-11-17,20:05:17,23.5,49.6,12.4,91.036405,2.86,1012.5,,
2017-11-17,20:35:11,23.4,58.9,14.9,99.848453,1.84,1012.7,,
2017-11-17,21:05:14,23.5,66.2,16.8,109.327505,0.59,1012.6,,
2017-11-17,21:34:54,23.2,68.3,17.1,106.710301,0.49,1012.5,,
2017-11-17,22:05:13,23.8,54.4,14.1,51.982167,0.93,1012.5,,
2017-11-17,22:35:13,24.4,39.9,9.9,70.891563,0.19,1012.5,,
2017-11-17,23:05:10,24.4,52.6,14.1,322.134199,1.85,1012.7,,
2017-11-17,23:35:14,24.3,54.6,14.6,292.47617,1.01,1012.8,,
2017-11-18,00:05:28,24.2,54.6,14.5,305.975455,1.37,1012.8,,
2017-11-18,00:35:11,24.2,45.3,11.7,269.198806,2.05,1012.5,,
2017-11-18,01:05:11,23.8,47.8,12.1,210.19967,1.8,1012.2,,
2017-11-18,01:34:59,23.7,45,11.1,192.542415,1.9,1011.9,,
2017-11-18,02:05:11,23.8,45.3,11.3,212.441939,4.72,1011.9,,
2017-11-18,02:35:28,23.7,45,11.1,217.269941,3.53,1012,,
2017-11-18,03:05:12,23.9,43.9,10.9,190.469554,3.88,1012,,
2017-11-18,03:35:12,23.8,43.4,10.6,191.728455,4.92,1012,,
2017-11-18,04:05:10,24,37.5,8.6,172.438258,9.29,1012.2,,
2017-11-18,04:35:17,23.9,45.6,11.5,167.027363,7.02,1012.4,,
2017-11-18,05:05:11,23.7,40.8,9.6,168.024184,8.26,1012.7,,
2017-11-18,05:35:12,23.7,43.8,10.7,173.724082,8.8,1012.9,,
2017-11-18,06:05:13,24,43.3,10.8,172.061575,7.5,1013.4,,
2017-11-18,06:35:14,23.8,46,11.5,180.64634,7.45,1013.5,,
2017-11-18,07:05:05,24.6,40.4,10.2,170.962039,8.88,1013.3,,
2017-11-18,07:35:20,24.8,40,10.3,159.817492,7.78,1012.9,,
2017-11-18,08:05:07,25.1,41.5,11.1,153.329534,4.69,1012.7,,
2017-11-18,08:35:05,24.6,41.4,10.7,151.608186,3.82,1012.6,,
2017-11-18,09:05:11,25.9,34.2,9,156.01895,3.83,1012.2,,
2017-11-18,09:35:19,25.9,39.1,11,177.649684,9.1,1011.4,,
2017-11-18,10:05:14,25.8,45.1,13,106.955484,0.79,1011.2,,
2017-11-18,10:35:09,24.9,50.3,13.9,76.645946,4,1011,,
2017-11-18,11:05:14,24.6,54,14.7,48.816539,4.68,1011,,
2017-11-18,11:35:13,24.4,54.3,14.6,56.531791,5.07,1011,,
2017-11-18,12:05:15,24.4,57.6,15.5,48.884763,4.75,1010.9,,
2017-11-18,12:35:11,24.3,60.9,16.2,49.811093,5.39,1010.8,,
2017-11-18,13:05:11,24.2,63.2,16.8,58.087006,3.95,1010.8,,
2017-11-18,13:35:04,24.1,63.4,16.7,51.278028,5.58,1010.7,,
2017-11-18,14:05:22,24,66.2,17.3,57.457346,5.78,1010.7,,
2017-11-18,14:35:14,23.9,69.8,18.1,58.009905,4.72,1010.5,,
2017-11-18,15:05:12,23.9,71.7,18.4,57.785461,5.37,1010.5,,
2017-11-18,15:35:09,23.8,74.1,18.9,55.036292,4.49,1010.7,,
2017-11-18,16:05:13,23.7,75.1,19,49.091939,4.38,1010.9,,
2017-11-18,16:35:15,23.7,75.8,19.2,59.332339,4.15,1011,,
2017-11-18,17:05:14,23.7,75.1,19,69.97265,2.98,1011.2,,
2017-11-18,17:35:11,23.7,75.9,19.2,65.810884,3.27,1011.2,,
2017-11-18,18:05:04,23.5,78.3,19.5,49.098179,1.5,1011.3,,
2017-11-18,18:35:11,23.5,77.8,19.4,73.548266,1.17,1011.3,,
2017-11-18,19:05:20,23.3,77.9,19.2,305.759664,0.52,1011.5,,
2017-11-18,19:35:10,23.7,78.1,19.7,268.69975,2.89,1011.5,,
2017-11-18,20:05:12,23.5,79.4,19.8,262.574772,4.88,1011.8,,
2017-11-18,20:35:18,23,82.7,19.9,229.467533,5.09,1011.6,,
2017-11-18,21:05:11,23.1,82,19.9,243.607546,6.27,1011.9,,
2017-11-18,21:35:05,22.8,81.9,19.5,231.960982,6.23,1011.7,,
2017-11-18,22:05:16,22.8,84.8,20.1,239.382295,5.35,1011.7,,
2017-11-18,22:35:06,22.7,87,20.4,226.082501,8.15,1011.7,,
2017-11-18,23:05:17,22.5,87.4,20.3,214.880073,6.66,1011.9,,
2017-11-18,23:35:15,22.6,87.2,20.4,210.245998,6.53,1011.8,,
2017-11-19,00:04:33,22.8,84.8,20.1,200.945886,8.66,1011.6,,
2017-11-19,00:35:47,22.5,83.8,19.6,187.988135,5.21,1011.6,,
2017-11-19,01:05:15,22.6,84.7,19.9,206.922138,6.69,1011.6,,
2017-11-19,01:35:10,22.5,85.1,19.8,209.233515,6.3,1011.5,,
2017-11-19,02:05:06,22.3,88,20.2,214.321841,9.02,1011.6,,
2017-11-19,02:35:15,22.3,87.2,20,218.516076,7.57,1011.6,,
2017-11-19,03:04:59,22.6,85.1,19.9,229.687631,8.92,1011.8,,
2017-11-19,03:35:24,22.7,79.1,18.9,241.832179,7.4,1012.2,,
2017-11-19,04:05:17,22.6,79.8,19,258.935364,5.76,1012.5,,
2017-11-19,04:35:09,22.4,79.6,18.7,259.440192,6.17,1013,,
2017-11-19,05:05:14,22.2,74.2,17.4,270.96582,5.86,1013.4,,
2017-11-19,05:35:12,22.4,70.3,16.7,264.51952,4.82,1013.5,,
2017-11-19,06:05:12,22.5,73.8,17.6,273.240566,4.91,1013.9,,
2017-11-19,06:35:03,22.4,69.8,16.6,258.112738,0.96,1014.1,,
2017-11-19,07:05:18,22.6,69.4,16.7,283.882836,1.17,1014.3,,
2017-11-19,07:35:04,22.6,70.7,17,275.602929,0.84,1014.3,,
2017-11-19,08:05:09,22.6,71.1,17.2,274.029105,3.24,1014.3,,
2017-11-19,08:35:11,22.7,66.1,16.1,280.602309,3.39,1014.4,,
2017-11-19,09:05:13,22.8,68.5,16.8,288.922823,3.42,1014.2,,
