d_stamp,t_stamp,chlorophyll_concentration,turbidity_units,threshold,const_err
2017-08-25,14:40:11,0.23800000000000002,0.1647,,
2017-08-25,15:10:11,0.11900000000000001,0.1647,,
2017-08-25,15:40:09,0.0952,0.2013,,
2017-08-25,16:10:10,0.08330000000000001,0.1952,,
2017-08-25,16:40:10,0.0952,0.2013,,
2017-08-25,17:10:10,0.08330000000000001,0.2013,,
2017-08-25,17:40:10,0.0952,0.18300000000000002,,
2017-08-25,18:10:09,0.1071,0.18910000000000002,,
2017-08-25,18:40:09,0.0952,0.18910000000000002,,
2017-08-25,19:10:10,0.08330000000000001,0.2013,,
2017-08-25,19:40:09,0.1071,0.18910000000000002,,
2017-08-25,20:10:09,0.08330000000000001,0.1952,,
2017-08-25,20:40:09,0.08330000000000001,0.18300000000000002,,
2017-08-25,21:10:08,0.08330000000000001,0.1952,,
2017-08-25,21:40:10,0.0714,0.1952,,
2017-08-25,22:10:10,0.08330000000000001,0.18910000000000002,,
2017-08-25,22:40:12,0.0714,0.18300000000000002,,
2017-08-25,23:10:09,0.08330000000000001,0.2013,,
2017-08-25,23:40:10,0.0952,0.2013,,
2017-08-26,00:10:10,0.0952,0.1952,,
2017-08-26,00:40:12,0.0952,0.18910000000000002,,
2017-08-26,01:10:10,0.08330000000000001,0.18300000000000002,,
2017-08-26,01:40:09,0.08330000000000001,0.18910000000000002,,
2017-08-26,02:10:12,0.059500000000000004,0.2013,,
2017-08-26,02:40:13,0.059500000000000004,0.1769,,
2017-08-26,03:10:10,0.08330000000000001,0.18910000000000002,,
2017-08-26,03:40:09,0.0952,0.1952,,
2017-08-26,04:10:11,0.0952,0.1769,,
2017-08-26,04:40:10,0.1071,0.18910000000000002,,
2017-08-26,05:10:11,0.059500000000000004,0.1952,,
2017-08-26,05:40:10,0.08330000000000001,0.1952,,
2017-08-26,06:10:12,0.059500000000000004,0.1769,,
2017-08-26,06:40:11,0.0714,0.1708,,
2017-08-26,07:10:10,0.0238,0.18910000000000002,,
2017-08-26,07:40:11,0.11900000000000001,0.1647,,
2017-08-26,08:10:10,0.0357,0.2074,,
2017-08-26,08:40:10,0.0357,0.1952,,
2017-08-26,09:10:10,0.0476,0.1952,,
2017-08-26,09:40:09,0.0714,0.18910000000000002,,
2017-08-26,10:10:10,0.0952,0.2257,,
2017-08-26,10:40:11,0.0476,0.18910000000000002,,
2017-08-26,11:10:10,0.0238,0.15860000000000002,,
2017-08-26,11:40:10,0.0119,0.1769,,
2017-08-26,12:10:12,0.0952,0.1708,,
2017-08-26,12:40:11,-0.0119,0.0671,x,
2017-08-26,13:10:10,0.08330000000000001,0.21960000000000002,,
2017-08-26,13:40:10,0.1428,0.21350000000000002,,
2017-08-26,14:10:11,0.2023,0.2318,,
2017-08-26,14:40:10,0.0476,0.2013,,
2017-08-26,15:10:12,0.0476,0.21350000000000002,,
2017-08-26,15:40:10,0.1071,0.18300000000000002,,
2017-08-26,16:10:11,0.08330000000000001,0.18910000000000002,,
2017-08-26,16:40:10,0.0714,0.18910000000000002,,
2017-08-26,17:10:11,0.0714,0.1952,,
2017-08-26,17:40:10,0.0952,0.2013,,
2017-08-26,18:10:09,0.08330000000000001,0.1952,,
2017-08-26,18:40:10,0.059500000000000004,0.18910000000000002,,
2017-08-26,19:10:10,0.08330000000000001,0.18910000000000002,,
2017-08-26,19:40:10,0.0714,0.1952,,
2017-08-26,20:10:10,0.0952,0.18300000000000002,,
2017-08-26,20:40:11,0.0714,0.1952,,
2017-08-26,21:10:11,0.08330000000000001,0.18910000000000002,,
2017-08-26,21:40:09,0.08330000000000001,0.21350000000000002,,
2017-08-26,22:10:10,0.0714,0.18300000000000002,,
2017-08-26,22:40:11,0.0714,0.18300000000000002,,
2017-08-26,23:10:11,0.0714,0.1952,,
2017-08-26,23:40:10,0.0952,0.18300000000000002,,
2017-08-27,00:10:09,0.0952,0.1952,,
2017-08-27,00:40:10,0.08330000000000001,0.1952,,
2017-08-27,01:10:10,0.08330000000000001,0.18300000000000002,,
2017-08-27,01:40:09,0.08330000000000001,0.18910000000000002,,
2017-08-27,02:10:09,0.08330000000000001,0.1952,,
2017-08-27,02:40:11,0.0714,0.18300000000000002,,
2017-08-27,03:10:11,0.08330000000000001,0.2013,,
2017-08-27,03:40:09,0.0714,0.18300000000000002,,
2017-08-27,04:10:11,0.0952,0.18300000000000002,,
2017-08-27,04:40:11,0.0714,0.1952,,
2017-08-27,05:10:09,0.0238,0.18910000000000002,,
2017-08-27,05:40:09,0.08330000000000001,0.2074,,
2017-08-27,06:10:09,0.059500000000000004,0.21960000000000002,,
2017-08-27,06:40:13,0.0357,0.1952,,
2017-08-27,07:10:09,0.0357,0.2257,,
2017-08-27,07:40:10,0.059500000000000004,0.2013,,
2017-08-27,08:10:08,0.0238,0.21350000000000002,,
2017-08-27,08:40:08,-0.0119,0.2013,x,
2017-08-27,09:10:10,0.0714,0.1952,,
2017-08-27,09:40:09,0.059500000000000004,0.2013,,
2017-08-27,10:10:13,0.059500000000000004,0.2074,,
2017-08-27,10:40:11,0.059500000000000004,0.2013,,
2017-08-27,11:10:11,0.0357,0.1525,,
2017-08-27,11:40:12,0.0357,0.2745,,
2017-08-27,12:10:10,0.0476,0.21350000000000002,,
2017-08-27,12:40:11,0.059500000000000004,0.21960000000000002,,
2017-08-27,13:10:10,0.1071,0.26230000000000003,,
2017-08-27,13:40:11,0.08330000000000001,0.2501,,
2017-08-27,14:10:10,0.0119,0.1647,,
2017-08-27,14:40:10,0.0357,0.2074,,
2017-08-27,15:10:12,0.0952,0.18910000000000002,,
2017-08-27,15:40:09,0.11900000000000001,0.23790000000000003,,
2017-08-27,16:10:10,0.11900000000000001,0.1952,,
2017-08-27,16:40:11,0.08330000000000001,0.2013,,
2017-08-27,17:10:09,0.0952,0.18910000000000002,,
2017-08-27,17:40:09,0.0952,0.1952,,
2017-08-27,18:10:09,0.059500000000000004,0.18300000000000002,,
2017-08-27,18:40:10,0.0952,0.18300000000000002,,
2017-08-27,19:10:10,0.0714,0.1708,,
2017-08-27,19:40:09,0.0714,0.1769,,
2017-08-27,20:10:11,0.08330000000000001,0.1769,,
2017-08-27,20:40:10,0.0476,0.18300000000000002,,
2017-08-27,21:10:10,0.08330000000000001,0.1769,,
2017-08-27,21:40:09,0.0714,0.1769,,
2017-08-27,22:10:11,0.0714,0.1952,,
2017-08-27,22:40:10,0.0714,0.18300000000000002,,
2017-08-27,23:10:09,0.0714,0.1769,,
2017-08-27,23:40:10,0.059500000000000004,0.18300000000000002,,
2017-08-28,00:10:13,0.08330000000000001,0.18910000000000002,,
2017-08-28,00:40:11,0.059500000000000004,0.1769,,
2017-08-28,01:10:12,0.0714,0.1708,,
2017-08-28,01:40:09,0.059500000000000004,0.1769,,
2017-08-28,02:10:10,0.059500000000000004,0.1708,,
2017-08-28,02:40:10,0.0714,0.1769,,
2017-08-28,03:10:10,0.059500000000000004,0.1769,,
2017-08-28,03:40:09,0.0714,0.1769,,
2017-08-28,04:10:10,0.08330000000000001,0.1769,,
2017-08-28,04:40:09,0.0952,0.1708,,
2017-08-28,05:10:10,0.08330000000000001,0.18300000000000002,,
2017-08-28,05:40:10,0.059500000000000004,0.18300000000000002,,
2017-08-28,06:10:10,0,0.15860000000000002,,
2017-08-28,06:40:11,0.0357,0.1769,,
2017-08-28,07:10:15,0.0476,0.1708,,
2017-08-28,07:40:11,0.0357,0.18910000000000002,,
2017-08-28,08:10:10,0.059500000000000004,0.1769,,
2017-08-28,08:40:11,0.059500000000000004,0.1769,,
2017-08-28,09:10:11,0.0476,0.1769,,
2017-08-28,09:40:10,0.08330000000000001,0.18910000000000002,,
2017-08-28,10:10:10,0.0357,0.1708,,
2017-08-28,10:40:09,0.0357,0.1769,,
2017-08-28,11:10:10,0.0952,0.1159,,
2017-08-28,11:40:09,0.0357,0.1952,,
2017-08-28,12:10:10,0.059500000000000004,0.1769,,
2017-08-28,12:40:09,0.22610000000000002,0.21960000000000002,,
2017-08-28,13:10:10,0.0119,0.054900000000000004,,
2017-08-28,13:40:10,0.0476,0.1769,,
2017-08-28,14:10:10,0.0714,0.15860000000000002,,
2017-08-28,14:40:10,0.1071,0.18910000000000002,,
2017-08-28,15:10:13,0.0714,0.18910000000000002,,
2017-08-28,15:40:10,0.08330000000000001,0.1769,,
2017-08-28,16:10:08,0.0952,0.18300000000000002,,
2017-08-28,16:40:11,0.0952,0.1769,,
2017-08-28,17:10:10,0.0952,0.18910000000000002,,
2017-08-28,17:40:10,0.0952,0.1769,,
2017-08-28,18:10:10,0.11900000000000001,0.2013,,
2017-08-28,18:40:10,0.11900000000000001,0.18300000000000002,,
2017-08-28,19:10:11,0.0952,0.18300000000000002,,
2017-08-28,19:40:12,0.0952,0.2013,,
2017-08-28,20:10:11,0.08330000000000001,0.1769,,
2017-08-28,20:40:10,0.1071,0.18300000000000002,,
2017-08-28,21:10:13,0.0952,0.18300000000000002,,
2017-08-28,21:40:12,0.08330000000000001,0.18300000000000002,,
2017-08-28,22:10:09,0.0714,0.1952,,
2017-08-28,22:40:10,0.0952,0.18300000000000002,,
2017-08-28,23:10:10,0.08330000000000001,0.18300000000000002,,
2017-08-28,23:40:10,0.0952,0.2013,,
2017-08-29,00:10:10,0.0952,0.2013,,
2017-08-29,00:40:10,0.0952,0.18300000000000002,,
2017-08-29,01:10:10,0.0952,0.18910000000000002,,
2017-08-29,01:40:10,0.08330000000000001,0.1952,,
2017-08-29,02:10:11,0.0952,0.18910000000000002,,
2017-08-29,02:40:11,0.0952,0.18300000000000002,,
2017-08-29,03:10:09,0.0714,0.18300000000000002,,
2017-08-29,03:40:09,0.08330000000000001,0.1769,,
2017-08-29,04:10:12,0.0952,0.1647,,
2017-08-29,04:40:10,0.0714,0.18910000000000002,,
2017-08-29,05:10:11,0.0714,0.18910000000000002,,
2017-08-29,05:40:10,0.08330000000000001,0.2013,,
2017-08-29,06:10:12,0.0476,0.1647,,
2017-08-29,06:40:09,0.08330000000000001,0.18300000000000002,,
2017-08-29,07:10:10,0.059500000000000004,0.1952,,
2017-08-29,07:40:11,0.059500000000000004,0.2013,,
2017-08-29,08:10:10,0.0476,0.18910000000000002,,
2017-08-29,08:40:10,0.0476,0.1708,,
2017-08-29,09:10:09,0.059500000000000004,0.1769,,
2017-08-29,09:40:11,0.059500000000000004,0.1708,,
2017-08-29,10:10:10,0.0476,0.1708,,
2017-08-29,10:40:11,0.059500000000000004,0.15860000000000002,,
2017-08-29,11:10:10,0.08330000000000001,0.1952,,
2017-08-29,11:40:09,0.0476,0.18910000000000002,,
2017-08-29,12:10:11,-0.1071,0.1769,x,
2017-08-29,12:40:10,0.0119,0.09150000000000001,,
2017-08-29,13:10:10,0.11900000000000001,0.1769,,
2017-08-29,13:40:11,0.22610000000000002,0.2013,,
2017-08-29,14:10:09,0.0357,0.18300000000000002,,
2017-08-29,14:40:11,0.0952,0.18910000000000002,,
2017-08-29,15:10:11,0.08330000000000001,0.1769,,
2017-08-29,15:40:10,0.0952,0.18910000000000002,,
2017-08-29,16:10:09,0.08330000000000001,0.18300000000000002,,
2017-08-29,16:40:09,0.0952,0.18910000000000002,,
2017-08-29,17:10:09,0.08330000000000001,0.18910000000000002,,
2017-08-29,17:40:10,0.1071,0.1952,,
2017-08-29,18:10:10,0.0714,0.18300000000000002,,
2017-08-29,18:40:09,0.0952,0.18300000000000002,,
2017-08-29,19:10:10,0.059500000000000004,0.18300000000000002,,
2017-08-29,19:40:12,0.08330000000000001,0.18300000000000002,,
2017-08-29,20:10:13,0.11900000000000001,0.18910000000000002,,
2017-08-29,20:40:10,0.08330000000000001,0.18300000000000002,,
2017-08-29,21:10:12,0.0952,0.1769,,
2017-08-29,21:40:14,0.08330000000000001,0.18300000000000002,,
2017-08-29,22:10:10,0.08330000000000001,0.18300000000000002,,
2017-08-29,22:40:10,0.0952,0.2013,,
2017-08-29,23:10:11,0.08330000000000001,0.1952,,
2017-08-29,23:40:12,0.1071,0.18910000000000002,,
2017-08-30,00:10:10,0.1071,0.1769,,
2017-08-30,00:40:09,0.11900000000000001,0.18300000000000002,,
2017-08-30,01:10:10,0.0952,0.18300000000000002,,
2017-08-30,01:40:11,0.0952,0.18300000000000002,,
2017-08-30,02:10:09,0.1071,0.18300000000000002,,
2017-08-30,02:40:11,0.08330000000000001,0.18910000000000002,,
2017-08-30,03:10:12,0.0952,0.18300000000000002,,
2017-08-30,03:40:09,0.0952,0.1769,,
2017-08-30,04:10:09,0.1071,0.18300000000000002,,
2017-08-30,04:40:11,0.0952,0.18300000000000002,,
2017-08-30,05:10:11,0.1071,0.1708,,
2017-08-30,05:40:10,0.059500000000000004,0.2013,,
2017-08-30,06:10:16,0.0952,0.1708,,
2017-08-30,06:40:10,0.08330000000000001,0.1708,,
2017-08-30,07:10:10,0.059500000000000004,0.18910000000000002,,
2017-08-30,07:40:12,0.0952,0.1708,,
2017-08-30,08:10:09,0.059500000000000004,0.1769,,
2017-08-30,08:40:10,0.0357,0.18910000000000002,,
2017-08-30,09:10:10,0.0714,0.18300000000000002,,
2017-08-30,09:40:11,0.059500000000000004,0.18300000000000002,,
2017-08-30,10:10:11,0.059500000000000004,0.18300000000000002,,
2017-08-30,10:40:10,0.0476,0.1647,,
2017-08-30,11:10:11,0.0357,0.1769,,
2017-08-30,11:40:12,0.08330000000000001,0.1708,,
2017-08-30,12:10:11,0.059500000000000004,0.1708,,
2017-08-30,12:40:09,0.08330000000000001,0.1769,,
2017-08-30,13:10:12,0.0952,0.18910000000000002,,
2017-08-30,13:40:11,0.0714,0.2074,,
2017-08-30,14:10:10,0.0357,0.1952,,
2017-08-30,14:40:10,0.13090000000000002,0.1952,,
2017-08-30,15:10:10,0.1071,0.1769,,
2017-08-30,15:40:11,0.08330000000000001,0.1708,,
2017-08-30,16:10:10,0.1071,0.1769,,
2017-08-30,16:40:10,0.0952,0.18910000000000002,,
2017-08-30,17:10:10,0.0952,0.1769,,
2017-08-30,17:40:11,0.1071,0.1769,,
2017-08-30,18:10:13,0.0952,0.1769,,
2017-08-30,18:40:14,0.0952,0.2013,,
2017-08-30,19:10:11,0.0952,0.1769,,
2017-08-30,19:40:12,0.08330000000000001,0.18300000000000002,,
2017-08-30,20:10:09,0.1071,0.18300000000000002,,
2017-08-30,20:40:10,0.0952,0.1708,,
2017-08-30,21:10:10,0.1071,0.18910000000000002,,
2017-08-30,21:40:08,0.08330000000000001,0.18910000000000002,,
2017-08-30,22:10:12,0.0952,0.18300000000000002,,
2017-08-30,22:40:09,0.0952,0.18300000000000002,,
2017-08-30,23:10:11,0.08330000000000001,0.1708,,
2017-08-30,23:40:11,0.1071,0.2013,,
2017-08-31,00:10:09,0.0714,0.1769,,
2017-08-31,00:40:10,0.08330000000000001,0.18300000000000002,,
2017-08-31,01:10:10,0.08330000000000001,0.1647,,
2017-08-31,01:40:08,0.0952,0.18300000000000002,,
2017-08-31,02:10:11,0.0952,0.1708,,
2017-08-31,02:40:12,0.11900000000000001,0.1769,,
2017-08-31,03:10:10,0.08330000000000001,0.1769,,
2017-08-31,03:40:12,0.08330000000000001,0.18300000000000002,,
2017-08-31,04:10:12,0.0952,0.15860000000000002,,
2017-08-31,04:40:10,0.0476,0.1769,,
2017-08-31,05:10:11,0.059500000000000004,0.1708,,
2017-08-31,05:40:10,0.059500000000000004,0.18300000000000002,,
2017-08-31,06:10:11,0.0714,0.18910000000000002,,
2017-08-31,06:40:10,0.059500000000000004,0.18300000000000002,,
2017-08-31,07:10:10,0.0476,0.1769,,
2017-08-31,07:40:11,0.0476,0.1708,,
2017-08-31,08:10:12,0.0357,0.18300000000000002,,
2017-08-31,08:40:11,0.059500000000000004,0.1708,,
2017-08-31,09:10:10,0.0476,0.1769,,
2017-08-31,09:40:09,0.059500000000000004,0.1769,,
2017-08-31,10:10:09,0.0476,0.18300000000000002,,
2017-08-31,10:40:11,0.0476,0.1708,,
2017-08-31,11:10:11,0.0357,0.1952,,
2017-08-31,11:40:09,0.0476,0.1708,,
2017-08-31,12:10:10,0.0357,0.18910000000000002,,
2017-08-31,12:40:10,0.0476,0.1769,,
2017-08-31,13:10:11,0.0357,0.1769,,
2017-08-31,13:40:11,0.0714,0.18910000000000002,,
2017-08-31,14:10:10,0.0714,0.1647,,
2017-08-31,14:40:10,0.1071,0.18300000000000002,,
2017-08-31,15:10:10,0.11900000000000001,0.1647,,
2017-08-31,15:40:10,0.08330000000000001,0.1769,,
2017-08-31,16:10:09,0.08330000000000001,0.18300000000000002,,
2017-08-31,16:40:10,0.0952,0.1769,,
2017-08-31,17:10:09,0.11900000000000001,0.1769,,
2017-08-31,17:40:09,0.1071,0.1769,,
2017-08-31,18:10:09,0.1071,0.1769,,
2017-08-31,18:40:11,0.0952,0.18300000000000002,,
2017-08-31,19:10:11,0.11900000000000001,0.1708,,
2017-08-31,19:40:10,0.0952,0.18300000000000002,,
2017-08-31,20:10:12,0.0952,0.18300000000000002,,
2017-08-31,20:40:10,0.1071,0.18300000000000002,,
2017-08-31,21:10:10,0.0952,0.1769,,
2017-08-31,21:40:10,0.08330000000000001,0.18300000000000002,,
2017-08-31,22:10:09,0.0714,0.1708,,
2017-08-31,22:40:11,0.0952,0.2745,,
2017-08-31,23:10:12,0.1071,0.1769,,
2017-08-31,23:40:12,0.0952,0.1769,,
2017-09-01,00:10:11,0.0952,0.1769,,
2017-09-01,00:40:11,0.1071,0.18910000000000002,,
2017-09-01,01:10:10,0.1071,0.18300000000000002,,
2017-09-01,01:40:10,0.0952,0.18910000000000002,,
2017-09-01,02:10:09,0.1071,0.18300000000000002,,
2017-09-01,02:40:10,0.08330000000000001,0.18910000000000002,,
2017-09-01,03:10:09,0.0714,0.1769,,
2017-09-01,03:40:11,0.08330000000000001,0.1708,,
2017-09-01,04:10:10,0.0714,0.1769,,
2017-09-01,04:40:15,0.0952,0.18910000000000002,,
2017-09-01,05:10:09,0.0714,0.1769,,
2017-09-01,05:40:11,0.0714,0.18300000000000002,,
2017-09-01,06:10:10,0.059500000000000004,0.1952,,
2017-09-01,06:40:11,0.08330000000000001,0.1708,,
2017-09-01,07:10:09,0.0714,0.1769,,
2017-09-01,07:40:13,0.0476,0.18300000000000002,,
2017-09-01,08:10:10,0.0476,0.1769,,
2017-09-01,08:40:09,0.0357,0.1647,,
2017-09-01,09:10:11,0.059500000000000004,0.1769,,
2017-09-01,09:40:11,0.0357,0.1708,,
2017-09-01,10:10:10,0.0357,0.15860000000000002,,
2017-09-01,10:40:11,0.0952,0.1708,,
2017-09-01,11:10:11,0.0714,0.1708,,
2017-09-01,11:40:11,0.059500000000000004,0.1769,,
2017-09-01,12:10:09,0.0952,0.1647,,
2017-09-01,12:40:11,0.0714,0.1769,,
2017-09-01,13:10:09,0.11900000000000001,0.2013,,
2017-09-01,13:40:10,0.0714,0.1708,,
2017-09-01,14:10:12,0.13090000000000002,0.1403,,
2017-09-01,14:40:11,0.1428,0.1769,,
2017-09-01,15:10:11,0.08330000000000001,0.18300000000000002,,
2017-09-01,15:40:13,0.0952,0.1769,,
2017-09-01,16:10:10,0.0952,0.18910000000000002,,
2017-09-01,16:40:13,0.0714,0.1769,,
2017-09-01,17:10:12,0.08330000000000001,0.1769,,
2017-09-01,17:40:09,0.0952,0.1952,,
2017-09-01,18:10:10,0.11900000000000001,0.1769,,
2017-09-01,18:40:10,0.0952,0.1708,,
2017-09-01,19:10:09,0.1071,0.18910000000000002,,
2017-09-01,19:40:09,0.1071,0.1769,,
2017-09-01,20:10:10,0.059500000000000004,0.18300000000000002,,
2017-09-01,20:40:11,0.0714,0.1708,,
2017-09-01,21:10:12,0.11900000000000001,0.18910000000000002,,
2017-09-01,21:40:10,0.0952,0.1769,,
2017-09-01,22:10:11,0.08330000000000001,0.1952,,
2017-09-01,22:40:11,0.1071,0.1952,,
2017-09-01,23:10:12,0.0952,0.21350000000000002,,
2017-09-01,23:40:09,0.1071,0.2257,,
2017-09-02,00:10:09,0.13090000000000002,0.18910000000000002,,
2017-09-02,00:40:09,0.0952,0.1952,,
2017-09-02,01:10:11,0.0952,0.1952,,
2017-09-02,01:40:09,0.11900000000000001,0.1952,,
2017-09-02,02:10:10,0.1071,0.2074,,
2017-09-02,02:40:10,0.13090000000000002,0.18910000000000002,,
2017-09-02,03:10:10,0.1071,0.1952,,
2017-09-02,03:40:13,0.13090000000000002,0.18910000000000002,,
2017-09-02,04:10:12,0.1071,0.18910000000000002,,
2017-09-02,04:40:11,0.0952,0.1952,,
2017-09-02,05:10:11,0.08330000000000001,0.18910000000000002,,
2017-09-02,05:40:11,0.08330000000000001,0.1952,,
2017-09-02,06:10:11,0.059500000000000004,0.18300000000000002,,
2017-09-02,06:40:11,0.0714,0.21960000000000002,,
2017-09-02,07:10:11,0.0714,0.1952,,
2017-09-02,07:40:10,0.0476,0.18910000000000002,,
2017-09-02,08:10:09,0.059500000000000004,0.1708,,
2017-09-02,08:40:09,0.0357,0.18300000000000002,,
2017-09-02,09:10:10,0.059500000000000004,0.18910000000000002,,
2017-09-02,09:40:10,0.08330000000000001,0.18910000000000002,,
2017-09-02,10:10:10,0.059500000000000004,0.1769,,
2017-09-02,10:40:10,0.059500000000000004,0.1952,,
2017-09-02,11:10:09,0.059500000000000004,0.1708,,
2017-09-02,11:40:12,0.08330000000000001,0.18300000000000002,,
2017-09-02,12:10:10,0.0714,0.1769,,
2017-09-02,12:40:12,0.08330000000000001,0.1769,,
2017-09-02,13:10:11,0.08330000000000001,0.1952,,
2017-09-02,13:40:10,0.0476,0.1708,,
2017-09-02,14:10:10,0.13090000000000002,0.1708,,
2017-09-02,14:40:11,0.13090000000000002,0.18910000000000002,,
2017-09-02,15:10:10,0.0952,0.1464,,
2017-09-02,15:40:11,0.08330000000000001,0.1708,,
2017-09-02,16:10:12,0.08330000000000001,0.1708,,
2017-09-02,16:40:11,0.1071,0.1708,,
2017-09-02,17:10:12,0.08330000000000001,0.18300000000000002,,
2017-09-02,17:40:09,0.08330000000000001,0.1769,,
2017-09-02,18:10:11,0.08330000000000001,0.1769,,
2017-09-02,18:40:10,0.08330000000000001,0.1769,,
2017-09-02,19:10:10,0.0952,0.18910000000000002,,
2017-09-02,19:40:10,0.0952,0.1769,,
2017-09-02,20:10:12,0.1071,0.18300000000000002,,
2017-09-02,20:40:11,0.1071,0.18300000000000002,,
2017-09-02,21:10:09,0.1071,0.18910000000000002,,
2017-09-02,21:40:11,0.13090000000000002,0.2074,,
2017-09-02,22:10:08,0.1071,0.1952,,
2017-09-02,22:40:10,0.0952,0.18910000000000002,,
2017-09-02,23:10:11,0.1071,0.1952,,
2017-09-02,23:40:09,0.0952,0.18910000000000002,,
2017-09-03,00:10:10,0.0952,0.1952,,
2017-09-03,00:40:09,0.13090000000000002,0.18300000000000002,,
2017-09-03,01:10:09,0.1071,0.21350000000000002,,
2017-09-03,01:40:11,0.1071,0.2074,,
2017-09-03,02:10:09,0.13090000000000002,0.18910000000000002,,
2017-09-03,02:40:12,0.1071,0.2074,,
2017-09-03,03:10:11,0.0952,0.1769,,
2017-09-03,03:40:11,0.1071,0.2013,,
2017-09-03,04:10:11,0.1071,0.18910000000000002,,
2017-09-03,04:40:10,0.1071,0.2074,,
2017-09-03,05:10:09,0.08330000000000001,0.1769,,
2017-09-03,05:40:12,0.17850000000000002,0.21960000000000002,,
2017-09-03,06:10:10,0.0952,0.2013,,
2017-09-03,06:40:10,0.0476,0.18910000000000002,,
2017-09-03,07:10:09,0.0714,0.18300000000000002,,
2017-09-03,07:40:11,0.0357,0.1708,,
2017-09-03,08:10:10,0.0476,0.1708,,
2017-09-03,08:40:09,0.0714,0.18910000000000002,,
2017-09-03,09:10:12,0.0476,0.1708,,
2017-09-03,09:40:11,0.059500000000000004,0.18300000000000002,,
2017-09-03,10:10:11,0.0476,0.18910000000000002,,
2017-09-03,10:40:10,0.0357,0.1769,,
2017-09-03,11:10:10,0.0714,0.1769,,
2017-09-03,11:40:10,0.059500000000000004,0.1647,,
2017-09-03,12:10:11,0.1428,0.21960000000000002,,
2017-09-03,12:40:11,0.0714,0.21960000000000002,,
2017-09-03,13:10:09,0.13090000000000002,0.18300000000000002,,
2017-09-03,13:40:11,0.08330000000000001,0.1647,,
2017-09-03,14:10:10,0.0714,0.2074,,
2017-09-03,14:40:09,0.11900000000000001,0.1525,,
2017-09-03,15:10:10,0.1071,0.1952,,
2017-09-03,15:40:11,0.0952,0.18910000000000002,,
2017-09-03,16:10:10,0.0952,0.1769,,
2017-09-03,16:40:11,0.0952,0.18300000000000002,,
2017-09-03,17:10:12,0.1071,0.18910000000000002,,
2017-09-03,17:40:09,0.1071,0.18910000000000002,,
2017-09-03,18:10:12,0.08330000000000001,0.18300000000000002,,
2017-09-03,18:40:09,0.0952,0.1647,,
2017-09-03,19:10:09,0.08330000000000001,0.18300000000000002,,
2017-09-03,19:40:09,0.08330000000000001,0.1769,,
2017-09-03,20:10:12,0.0714,0.1952,,
2017-09-03,20:40:12,0.059500000000000004,0.18300000000000002,,
2017-09-03,21:10:11,0.08330000000000001,0.18300000000000002,,
2017-09-03,21:40:09,0.059500000000000004,0.1769,,
2017-09-03,22:10:11,0.0476,0.1769,,
2017-09-03,22:40:13,0.0714,0.18910000000000002,,
2017-09-03,23:10:09,0.0714,0.1769,,
2017-09-03,23:40:10,0.0357,0.1769,,
2017-09-04,00:10:11,0.08330000000000001,0.18300000000000002,,
2017-09-04,00:40:09,0.08330000000000001,0.1769,,
2017-09-04,01:10:09,0.0714,0.1769,,
2017-09-04,01:40:11,0.0714,0.1769,,
2017-09-04,02:10:11,0.0714,0.18300000000000002,,
2017-09-04,02:40:08,0.0714,0.18300000000000002,,
2017-09-04,03:10:09,0.0714,0.1769,,
2017-09-04,03:40:09,0.0714,0.1952,,
2017-09-04,04:10:09,0.1071,0.18300000000000002,,
2017-09-04,04:40:13,0.08330000000000001,0.1769,,
2017-09-04,05:10:11,0.08330000000000001,0.18300000000000002,,
2017-09-04,05:40:10,0.0714,0.1708,,
2017-09-04,06:10:09,0.0357,0.1708,,
2017-09-04,06:40:11,0.08330000000000001,0.1708,,
2017-09-04,07:10:09,0.0119,0.18300000000000002,,
2017-09-04,07:40:10,0.059500000000000004,0.1647,,
2017-09-04,08:10:12,0.0476,0.1708,,
2017-09-04,08:40:10,0.059500000000000004,0.1708,,
2017-09-04,09:10:13,0.059500000000000004,0.1769,,
2017-09-04,09:40:10,0.0476,0.18910000000000002,,
2017-09-04,10:10:10,0.0476,0.1708,,
2017-09-04,10:40:11,0.0476,0.1708,,
2017-09-04,11:10:10,0.0476,0.1647,,
2017-09-04,11:40:11,0.0476,0.1708,,
2017-09-04,12:10:09,0.059500000000000004,0.1647,,
2017-09-04,12:40:13,0.08330000000000001,0.1708,,
2017-09-04,13:10:10,0.08330000000000001,0.1769,,
2017-09-04,13:40:10,0.0357,0.1525,,
2017-09-04,14:10:10,0.0952,0.18910000000000002,,
2017-09-04,14:40:12,0.0357,0.18910000000000002,,
2017-09-04,15:10:11,0.08330000000000001,0.18910000000000002,,
2017-09-04,15:40:10,0.0952,0.1769,,
2017-09-04,16:10:11,0.059500000000000004,0.18300000000000002,,
2017-09-04,16:40:09,0.08330000000000001,0.1708,,
2017-09-04,17:10:11,0.0476,0.1708,,
2017-09-04,17:40:09,0.0714,0.18300000000000002,,
2017-09-04,18:10:09,0.0714,0.1647,,
2017-09-04,18:40:11,0.0476,0.1647,,
2017-09-04,19:10:12,0.059500000000000004,0.1647,,
2017-09-04,19:40:10,0.059500000000000004,0.1769,,
2017-09-04,20:10:11,0.059500000000000004,0.1647,,
2017-09-04,20:40:10,0.059500000000000004,0.1769,,
2017-09-04,21:10:11,0.059500000000000004,0.15860000000000002,,
